Timestamp, FixationPointX, FixationPointY, FixationPointZ,LeftGazeX, LeftGazeY, LeftGazeZ, RightGazeX, RightGazeY, RightGazeZ,LeftGazeOriginX, LeftGazeOriginY, LeftGazeOriginZ, RightGazeOriginX, RightGazeOriginY, RightGazeOriginZ,LeftPupilDiameter, RightPupilDiameter, LeftEyeOpenness, RightEyeOpenness
2023-09-18 12:05:27.806, -0.02729034, -0.04885864, 0.9978104,-0.04153442, -0.01679993, 0.9989929, -0.01304626, -0.08091736, 0.9966278,28.84479, -4.2603, -20.96852, -30.31398, 0.1207275, -24.09641,3.299988, 3.021088, 1, 1
2023-09-18 12:05:27.817, -0.01708984, -0.05366516, 0.9980087,-0.03625488, -0.03297424, 0.9987946, 0.002075195, -0.07435608, 0.9972229,29.30884, -3.343811, -22.71332, -29.92828, 0.5918732, -24.25531,3.186935, 3.101379, 1, 1
2023-09-18 12:05:27.827, -0.001747131, -0.04264069, 0.9987793,-0.01902771, -0.02505493, 0.9994965, 0.01553345, -0.06022644, 0.9980621,29.47661, -3.183273, -22.64537, -29.76157, 0.7959747, -24.35037,3.309372, 3.113022, 1, 1
2023-09-18 12:05:27.838, 0.008743286, -0.04594421, 0.9984818,-0.01031494, -0.02424622, 0.999649, 0.02780151, -0.06764221, 0.9973145,29.64453, -3.050293, -22.52956, -29.57289, 0.9243469, -24.17169,3.297684, 3.001511, 1, 1
2023-09-18 12:05:27.849, 0.02206421, -0.01408386, 0.9991989,0.02415466, 0.01589966, 0.9995728, 0.01997375, -0.04406738, 0.9988251,29.96819, -3.37793, -20.68877, -29.06523, 1.196945, -24.4489,3.308167, 3.020615, 1, 1
2023-09-18 12:05:27.862, 0.03620911, 0.01053619, 0.998909,0.04083252, 0.03727722, 0.9984589, 0.03158569, -0.01620483, 0.9993591,30.14731, -3.300827, -20.65344, -28.95363, 0.5894928, -22.23912,3.394669, 3.115051, 1, 1
2023-09-18 12:05:27.872, 0.04960632, 0.0109787, 0.9982834,0.0565033, 0.03898621, 0.9976349, 0.04270935, -0.01702881, 0.9989319,30.32596, -3.196518, -20.67392, -28.74036, 0.6850739, -22.38065,3.34375, 2.988617, 1, 1
2023-09-18 12:05:27.883, 0.06856537, 0.02667999, 0.9968948,0.07907104, 0.05227661, 0.9954834, 0.05805969, 0.001083374, 0.9983063,30.60193, -3.051483, -20.73392, -28.46571, 0.6098633, -22.18887,3.345673, 3.058334, 1, 1
2023-09-18 12:05:27.895, 0.07235718, 0.02164459, 0.9969254,0.08114624, 0.04020691, 0.9958801, 0.06356812, 0.003082275, 0.9979706,30.68871, -2.984406, -20.72586, -28.42905, 0.5953369, -22.13861,3.355515, 3.083008, 1, 1
2023-09-18 12:05:27.905, 0.08151245, 0.02558899, 0.9960709,0.09384155, 0.04490662, 0.9945679, 0.06918335, 0.006271362, 0.9975739,30.74121, -2.927628, -20.74916, -28.3924, 0.5807953, -22.1244,3.259293, 3.107574, 1, 1
2023-09-18 12:05:27.916, 0.09765625, 0.0274353, 0.9947815,0.09614563, 0.03746033, 0.9946594, 0.09916687, 0.01741028, 0.9949036,30.80568, -2.841202, -20.74609, -28.37206, 0.3569946, -21.76021,3.344894, 3.128265, 1, 1
2023-09-18 12:05:27.933, 0.1069412, 0.02316284, 0.9937744,0.1113129, 0.04324341, 0.9928436, 0.1025696, 0.003082275, 0.9947052,30.84995, -2.845001, -20.77934, -28.30586, 0.4893799, -22.52847,3.303253, 3.017761, 1, 1
2023-09-18 12:05:27.942, 0.1122818, 0.03065491, 0.993042,0.1151123, 0.04786682, 0.9921875, 0.1094513, 0.01344299, 0.9938965,30.91026, -2.882523, -20.80003, -28.2724, 0.429184, -22.5209,3.321579, 3.177734, 1, 1
2023-09-18 12:05:27.951, 0.1128082, 0.01953888, 0.9930038,0.1131439, 0.04818726, 0.9924011, 0.1124725, -0.009109497, 0.9936066,30.97354, -2.915131, -20.80716, -28.2258, 0.4151764, -22.64455,3.445938, 3.137115, 1, 1
2023-09-18 12:05:27.962, 0.1126938, 0.02274323, 0.9930878,0.1145935, 0.04611206, 0.9923401, 0.1107941, -0.0006256104, 0.9938354,31.01654, -2.943085, -20.81642, -28.17694, 0.3580017, -22.64769,3.288635, 3.13324, 1, 1
2023-09-18 12:05:27.973, 0.121521, 0.02449036, 0.9918671,0.1233521, 0.0531311, 0.9909363, 0.1196899, -0.004150391, 0.9927979,31.04756, -2.945496, -20.8374, -28.16011, 0.2751923, -22.53036,3.306534, 3.209549, 1, 1
2023-09-18 12:05:27.983, 0.1257782, 0.01512146, 0.9916763,0.1273041, 0.03775024, 0.9911346, 0.1242523, -0.007507324, 0.992218,31.04134, -2.8806, -20.82219, -28.18861, 0.2687073, -22.59032,3.25563, 3.07254, 1, 1
2023-09-18 12:05:27.994, 0.1301575, 0.01256561, 0.9911041,0.1322021, 0.03707886, 0.9905243, 0.1281128, -0.01194763, 0.991684,31.0076, -2.835159, -20.81613, -28.24644, 0.2386017, -22.45937,3.402039, 3.099197, 1, 1
2023-09-18 12:05:28.004, 0.1305618, 0.0141449, 0.9910126,0.1343536, 0.03883362, 0.9901581, 0.12677, -0.01054382, 0.9918671,30.99464, -2.803604, -20.81281, -28.25926, 0.2907257, -22.72299,3.355682, 3.126068, 1, 1
2023-09-18 12:05:28.016, 0.13694, 0.006210327, 0.9902725,0.13591, 0.02986145, 0.9902649, 0.13797, -0.0174408, 0.9902802,30.94937, -2.845505, -20.80392, -28.28995, 0.1317444, -22.93817,3.311523, 2.988251, 1, 1
2023-09-18 12:05:28.028, 0.1115799, -0.032341, 0.993042,0.1126556, -0.0135498, 0.9935303, 0.1105042, -0.0511322, 0.9925537,30.74117, -3.063263, -20.79202, -28.42821, -0.2747955, -22.62352,3.367432, 3.013168, 1, 1
2023-09-18 12:05:28.039, 0.06708527, -0.1356888, 0.988121,0.0599823, -0.110733, 0.9920349, 0.07418823, -0.1606445, 0.9842072,30.50905, -2.740814, -22.73061, -28.54776, -0.312973, -23.38068,3.391144, 2.990189, 1, 1
2023-09-18 12:05:28.049, 0.0422287, -0.2404938, 0.9696198,0.03369141, -0.2300568, 0.97258, 0.05076599, -0.2509308, 0.9666595,30.07446, -3.528122, -22.22917, -28.52301, -1.155289, -22.99835,3.332306, 2.953384, 1, 1
2023-09-18 12:05:28.061, 0.03968811, -0.3058701, 0.9511566,0.03431702, -0.2953949, 0.9547577, 0.0450592, -0.3163452, 0.9475555,29.95641, -4.297989, -20.92619, -28.48586, -1.537476, -22.97467,3.400894, 2.959061, 1, 1
2023-09-18 12:05:28.072, 0.04801178, -0.3656387, 0.9295044,0.04673767, -0.3619232, 0.9310303, 0.04928589, -0.3693542, 0.9279785,29.86627, -4.579956, -20.90706, -28.43701, -1.81366, -23.056,3.370911, 3.004059, 1, 1
2023-09-18 12:05:28.089, 0.04620361, -0.4411163, 0.896019,0.03707886, -0.425293, 0.9042816, 0.05532837, -0.4569397, 0.8877563,29.87161, -5.097183, -21.07803, -28.47032, -2.079163, -23.15338,3.409927, 3.044113, 1, 1
2023-09-18 12:05:28.098, 0.04087067, -0.4315567, 0.9008865,0.03175354, -0.4137726, 0.9098206, 0.04998779, -0.4493408, 0.8919525,29.90352, -5.160309, -21.10597, -28.61513, -2.037674, -23.15013,3.35434, 2.939453, 1, 1
2023-09-18 12:05:28.106, 0.04182434, -0.4250031, 0.9040985,0.03578186, -0.4133606, 0.9098511, 0.04786682, -0.4366455, 0.8983459,29.95001, -5.187378, -21.12004, -28.69881, -1.963394, -23.11778,3.324341, 3.1026, 1, 1
2023-09-18 12:05:28.116, 0.03541565, -0.4264755, 0.9034882,0.02627563, -0.4069672, 0.9130554, 0.04455566, -0.4459839, 0.8939209,29.91714, -5.277618, -21.15265, -28.81656, -1.885452, -23.10828,3.435471, 3.051254, 1, 1
2023-09-18 12:05:28.127, 0.02872467, -0.4246902, 0.9045486,0.01792908, -0.4053192, 0.9139862, 0.03952026, -0.4440613, 0.8951111,29.88518, -5.315536, -21.15724, -28.90022, -1.89444, -23.10794,3.338821, 3.024368, 1, 1
2023-09-18 12:05:28.138, 0.02292633, -0.4156723, 0.9090118,0.0125885, -0.4007263, 0.9161072, 0.03326416, -0.4306183, 0.9019165,29.83115, -5.365372, -21.16008, -28.99103, -1.89537, -23.11699,3.346588, 3.148117, 1, 1
2023-09-18 12:05:28.152, 0.02983856, -0.4027863, 0.9147186,0.03041077, -0.3915558, 0.9196472, 0.02926636, -0.4140167, 0.90979,29.71196, -5.301117, -21.1021, -29.10892, -1.818115, -23.10406,3.373428, 2.969055, 1, 1
2023-09-18 12:05:28.175, 0.01213074, -0.3978043, 0.9172974,0.000213623, -0.3950653, 0.9186401, 0.02404785, -0.4005432, 0.9159546,29.7104, -5.145172, -21.06798, -29.20018, -1.583817, -23.04552,3.472733, 3.119919, 1, 1
2023-09-18 12:05:28.184, 0.009880066, -0.3877487, 0.9215851,-0.004241943, -0.384491, 0.923111, 0.02400208, -0.3910065, 0.9200592,29.711, -5.12825, -21.06175, -29.2422, -1.534424, -23.03079,3.503098, 3.137924, 1, 1
2023-09-18 12:05:28.194, 0.002166748, -0.3810654, 0.9244385,-0.00831604, -0.3737946, 0.9274597, 0.01264954, -0.3883362, 0.9214172,29.7104, -5.111328, -21.05551, -29.27501, -1.482819, -23.02393,3.501251, 3.174393, 1, 1
2023-09-18 12:05:28.206, 0.000213623, -0.3833771, 0.9234924,-0.01004028, -0.3760986, 0.9265137, 0.01046753, -0.3906555, 0.9204712,29.70465, -5.097458, -21.05197, -29.29875, -1.457886, -23.02336,3.4991, 3.169571, 1, 1
2023-09-18 12:05:28.216, -0.003387451, -0.3825073, 0.9238281,-0.01286316, -0.3729553, 0.9277496, 0.006088257, -0.3920593, 0.9199066,29.69405, -5.080292, -21.04721, -29.36505, -1.377945, -22.98651,3.51796, 3.074799, 1, 1
2023-09-18 12:05:28.227, -0.006202698, -0.365654, 0.930687,-0.0138092, -0.367569, 0.9298859, 0.001403809, -0.363739, 0.931488,29.68918, -5.076965, -21.04602, -29.38847, -1.42598, -23.02197,3.502106, 2.985764, 1, 1
2023-09-18 12:05:28.247, -0.01831055, -0.3573761, 0.9336014,-0.03147888, -0.3460693, 0.9376678, -0.005142212, -0.3686829, 0.9295349,29.59332, -5.051025, -21.02873, -29.42891, -1.40213, -23.02524,3.503586, 3.022507, 1, 1
2023-09-18 12:05:28.255, -0.02290344, -0.3550873, 0.9343262,-0.03553772, -0.3401337, 0.9396973, -0.01026917, -0.3700409, 0.9289551,29.57437, -5.061798, -21.0302, -29.43542, -1.396622, -23.0258,3.547226, 3.079483, 1, 1
2023-09-18 12:05:28.264, -0.02805328, -0.3559113, 0.9338989,-0.04212952, -0.3440552, 0.9379883, -0.01397705, -0.3677673, 0.9298096,29.56815, -5.07048, -21.03119, -29.43816, -1.396469, -23.0255,3.515335, 3.023483, 1, 1
2023-09-18 12:05:28.273, -0.03912354, -0.3446732, 0.937851,-0.04826355, -0.3404388, 0.9390259, -0.02998352, -0.3489075, 0.936676,29.56587, -5.061798, -21.0302, -29.46268, -1.364609, -23.0166,3.484253, 2.901932, 1, 1
2023-09-18 12:05:28.284, -0.01434326, -0.2857285, 0.9580917,-0.01266479, -0.2722931, 0.9621277, -0.01602173, -0.2991638, 0.9540558,29.63976, -4.52597, -20.94543, -29.28419, -0.8663483, -22.8786,3.337097, 3.107224, 1, 1
2023-09-18 12:05:28.294, -0.01899719, -0.2022476, 0.9789352,-0.007492065, -0.186142, 0.9824829, -0.03050232, -0.2183533, 0.9753876,29.59848, -4.109985, -21.35754, -29.18629, -0.4990997, -22.94257,3.399231, 3.020813, 1, 1
2023-09-18 12:05:28.304, -0.02056885, -0.1452026, 0.98909,-0.01519775, -0.1331787, 0.9909668, -0.02593994, -0.1572266, 0.9872131,29.56485, -3.632187, -21.52028, -29.15471, 0.01611328, -23.31728,3.464188, 2.971268, 1, 1
2023-09-18 12:05:28.316, -0.03032684, -0.0145874, 0.9988556,-0.01159668, 0.01347351, 0.9998322, -0.04905701, -0.04264832, 0.997879,29.43073, -2.876846, -21.87985, -29.15103, 0.4376221, -22.34021,3.449005, 3.021957, 1, 1
2023-09-18 12:05:28.327, -0.007095337, 0.05631256, 0.9970856,0.03941345, 0.07653809, 0.9962769, -0.05360413, 0.03608704, 0.9978943,29.11133, -2.976501, -21.19904, -29.15788, 0.6086273, -22.30844,3.521149, 3.162582, 1, 1
2023-09-18 12:05:28.339, -0.0394516, 0.08745575, 0.9951553,-0.02322388, 0.1011353, 0.9945984, -0.05567932, 0.07377625, 0.9957123,29.3632, -2.572708, -21.73257, -29.18646, 0.8409576, -22.70244,3.517441, 3.214371, 1, 1
2023-09-18 12:05:28.349, -0.05331421, 0.1024017, 0.9933014,-0.05213928, 0.1061249, 0.992981, -0.05448914, 0.09867859, 0.9936218,29.34944, -2.432739, -21.76341, -29.37756, 0.9342957, -22.88275,3.615967, 3.210785, 1, 1
2023-09-18 12:05:28.361, -0.06830597, 0.1087418, 0.9916229,-0.0606842, 0.1195221, 0.9909668, -0.07592773, 0.09796143, 0.9922791,29.41229, -2.644882, -21.43666, -29.34457, 0.7986298, -22.81119,3.625061, 3.197968, 1, 1
2023-09-18 12:05:28.379, -0.07602692, 0.1214142, 0.9893112,-0.08604431, 0.1461945, 0.9855042, -0.06600952, 0.09663391, 0.9931183,29.48344, -3.005737, -20.59129, -29.52464, 0.7053833, -22.88831,3.652496, 3.342255, 1, 1
2023-09-18 12:05:28.395, -0.08161926, 0.1099854, 0.990387,-0.08795166, 0.1279602, 0.9878693, -0.07528687, 0.0920105, 0.9929047,29.47264, -3.017563, -20.60992, -29.58424, 0.6082916, -22.90773,3.525238, 3.113785, 1, 1
2023-09-18 12:05:28.413, -0.09116364, 0.1135864, 0.9890976,-0.09597778, 0.1339722, 0.9863129, -0.08634949, 0.09320068, 0.9918823,29.4317, -3.105621, -20.4839, -29.68114, 0.528595, -22.92805,3.414429, 3.198456, 1, 1
2023-09-18 12:05:28.421, -0.09207153, 0.1132965, 0.9890213,-0.100769, 0.1340179, 0.9858398, -0.08337402, 0.09257507, 0.9922028,29.41371, -3.236984, -20.15419, -29.71568, 0.4933929, -22.93208,3.545044, 3.221298, 1, 1
2023-09-18 12:05:28.431, -0.08971405, 0.1097946, 0.9896774,-0.1003113, 0.1268921, 0.9868164, -0.07911682, 0.09269714, 0.9925385,29.40596, -3.248688, -20.14365, -29.77161, 0.4707184, -22.93915,3.465637, 3.277176, 1, 1
2023-09-18 12:05:28.440, -0.09656525, 0.09353638, 0.9907455,-0.1087646, 0.1070709, 0.9882813, -0.08436584, 0.08000183, 0.9932098,29.4218, -3.234085, -20.2157, -29.80411, 0.4853973, -22.93504,3.504822, 3.286133, 1, 1
2023-09-18 12:05:28.450, -0.1111298, 0.09223938, 0.9893494,-0.121994, 0.1061707, 0.9868317, -0.1002655, 0.07830811, 0.9918671,29.42381, -3.381256, -19.96716, -29.82483, 0.4333801, -22.94672,3.55098, 3.303955, 1, 1
2023-09-18 12:05:28.461, -0.1167221, 0.08354187, 0.9892883,-0.13974, 0.09544373, 0.9855652, -0.09370422, 0.07164001, 0.9930115,29.39989, -3.381638, -20.04709, -29.86575, 0.418457, -22.94223,3.637085, 3.229843, 1, 1
2023-09-18 12:05:28.471, -0.1151962, 0.08116913, 0.9897079,-0.1325531, 0.0977478, 0.9863281, -0.09783936, 0.06459045, 0.9930878,29.38077, -3.376358, -20.08572, -29.90186, 0.4240112, -22.94275,3.635544, 3.229721, 1, 1
